RiskPerformance,ExternalRiskEstimate,NetFractionRevolvingBurden,AverageMInFile,MSinceOldestTradeOpen,PercentTradesWBalance,PercentInstallTrades,NumSatisfactoryTrades,NumTotalTrades,PercentTradesNeverDelq,MSinceMostRecentInqexcl7days
0.0,0.11467762449515019,-0.03762211717556192,0.33858293112787863,-0.16976601998110835,-0.10723670660823814,-0.830719078931179,-0.22137679492049275,-0.3487306961440598,-0.2827598643467472,-0.5115448081422681
0.0,0.624214281399275,-0.4538355661062694,-0.45874601751731825,-0.16976601998110835,-0.2932760089391105,0.2895996351814326,1.243424924056689,1.4239268052927223,0.06250691089860547,-0.5115448081422681
1.0,-0.7005810265514496,0.4826446939878224,-1.256074966162515,-0.16976601998110835,0.03229277013991615,0.17167134948536825,-0.1298266874844189,-0.1799061721976996,0.2351402985212818,-0.5115448081422681
1.0,0.3184922872568002,-0.6272578364940642,-1.2254084681376998,-0.16976601998110835,1.5671170143696131,2.530237063406656,-1.2284279767173052,-1.192853315875861,0.6667237675779727,-0.5115448081422681
0.0,1.2356582696842249,-0.07230657125312087,0.9519128916241839,-0.16976601998110835,1.5671170143696131,0.8792410636617546,-1.2284279767173052,-1.277265577849041,0.6667237675779727,-0.5115448081422681
0.0,0.3184922872568002,-0.6272578364940642,0.4919154212519549,-0.16976601998110835,-0.24676618335639242,-0.005221079058728346,1.6096253538009844,1.4239268052927223,0.4940903799552963,-0.5115448081422681
0.0,-1.2101176834555745,-0.24572884164091566,1.9332408284182723,-0.16976601998110835,1.5671170143696131,0.8792410636617546,-1.1368778692812314,-0.8552042679831404,-2.181727128196187,-0.5115448081422681
0.0,-0.3948590324089747,1.731285040779945,-0.7347444997406556,-0.16976601998110835,1.5671170143696131,1.7637032063822375,0.6941242794402458,0.6642164475341015,-0.45539325196942354,-0.5115448081422681
1.0,-0.49676636378979966,0.829489234763412,-1.0414094799888083,-0.16976601998110835,0.7764499794634057,-0.12314936475479273,-0.5875772246647881,-0.6019674820636002,0.06250691089860547,-0.5115448081422681
1.0,-0.08913703826649975,0.06643124505711495,-0.1520810372691656,-0.16976601998110835,0.6369205027152514,-1.8331095073477264,0.05327352738772883,0.1577428756950208,0.32145699233262,-0.5115448081422681
1.0,-2.2291909972638244,-0.10699102533067983,0.3999159271775091,-0.16976601998110835,0.03229277013991615,-0.18211350760282494,0.1448236348238027,0.4109796616145611,-0.8869767210261144,-0.5115448081422681
1.0,-1.0063030206939245,0.1704846072897918,0.6452479113760312,-0.16976601998110835,1.5671170143696131,2.64816534910272,-1.5030782990255267,-1.4460901017954013,-1.0596101086487908,-0.5115448081422681
1.0,-0.19104436964732474,1.488493862237032,-0.09074804121953507,1.3412405959731228,0.03229277013991615,-0.3000417932988893,-0.49602711722871434,-0.26431843417087975,0.6667237675779727,-0.5115448081422681
1.0,-1.4139323462172244,1.592547224469709,0.03191795087972599,1.0739877251240753,0.91597945621156,1.0561334922058512,-0.6791273321008621,-0.6863797440367803,-1.6638269653281579,-0.5115448081422681
0.0,1.6432875952075248,-0.6272578364940642,0.12391744495417177,-0.14920810683887392,-0.7583742647662914,0.2895996351814326,-0.1298266874844189,-0.26431843417087975,0.6667237675779727,-0.5115448081422681
1.0,-0.7005810265514496,1.5578627703921502,-0.9187434878895472,-0.9818035890993687,0.17182224688807043,0.407527920877497,1.7011754612370582,1.6771635912122627,0.6667237675779727,-0.5115448081422681
1.0,0.21658495587597518,0.06643124505711495,0.0012514528549107207,-0.3445082816901011,0.4043713748016609,0.11270720663733604,0.4194739571320243,0.32656739964138104,0.32145699233262,-0.5115448081422681
1.0,0.624214281399275,-0.4538355661062694,0.5225819192767702,0.8170138108461447,-1.0839430438453181,-1.3024322217154365,0.1448236348238027,0.0733306137218407,0.6667237675779727,-0.5115448081422681
0.0,0.21658495587597518,0.30922242360002766,0.9825793896489992,1.8037936416733977,0.12531242130535233,1.29199006359798,1.792725568673132,1.5927513292390827,0.4940903799552963,-0.5115448081422681
0.0,0.5223069500184501,0.37859133175514553,0.7679139034752923,1.1151035514085441,0.12531242130535233,0.053743063789303845,1.6096253538009844,1.5927513292390827,0.4940903799552963,-0.5115448081422681
1.0,-0.49676636378979966,0.9682270510736478,0.03191795087972599,0.9917560725551374,1.2880580608733048,0.11270720663733604,0.3279238496959504,0.32656739964138104,-0.2827598643467472,-0.5115448081422681
1.0,-0.5986736951706246,-0.6966267446491821,0.1852504410038023,1.6907251193911084,-1.6420609508379351,-0.18211350760282494,0.8772244943123936,-0.26431843417087975,0.40777368614395815,0.7558307319415485
0.0,-0.2929517010281497,0.6560669643756172,0.4919154212519549,1.1253825079796613,-0.4793153112699829,-1.0076115074752756,0.5110240645680981,0.5798041855609214,-0.8869767210261144,2.6568940420672735
0.0,0.21658495587597518,-1.1822091017350074,2.0865733185423485,1.0534298119818408,-1.6420609508379351,-1.066575650323308,-0.40447700979264045,-1.277265577849041,0.14882360470994363,1.600747758664093
0.0,0.9299362755417501,-1.0781557395023307,-1.1947419701128845,-1.9069096804999184,0.03229277013991615,-1.184503936019372,-0.8622275469730097,-1.7837391496881216,0.6667237675779727,2.4456647853866373
0.0,1.7451949265883497,-1.1475246476574485,1.9332408284182723,1.8037936416733977,-2.01413955549968,-0.6538266503870824,-0.03827658004834503,-1.1084410539026808,0.6667237675779727,2.6568940420672735
0.0,1.2356582696842249,-1.1475246476574485,0.8599133975497381,2.1635571216625005,-0.6188447880181371,-0.9486473646272434,1.243424924056689,1.7615758531854429,0.6667237675779727,-0.300315551461632
1.0,-0.2929517010281497,-0.34978220387359255,0.7065809074256618,-0.23143975940781167,-0.9909233926798819,-0.3590059361469215,0.7856743868763197,-1.192853315875861,0.6667237675779727,2.8681232987479097
0.0,-0.5986736951706246,-0.3844666579511515,0.0012514528549107207,0.642271549137152,-1.2699823461761905,-1.3613963645634688,2.616676535597797,2.3524616869977035,-0.3690765581580854,-0.0890862947809959
0.0,0.5223069500184501,-0.731311198726741,0.24658343705343283,2.7802945159295334,-0.5258251368527009,-1.4793246502595332,1.7011754612370582,1.930400377131803,0.6667237675779727,0.1221429618996402
0.0,-0.3948590324089747,-1.0434712854247716,0.8292468995249228,0.7245032017060897,0.07880259572263423,-0.8896832217792112,2.0673758909813538,0.1577428756950208,-0.5417099457807617,-0.300315551461632
0.0,-0.2929517010281497,1.592547224469709,0.6452479113760312,-0.23143975940781167,0.5439008515498152,-0.8896832217792112,0.5110240645680981,-0.3487306961440598,0.6667237675779727,-0.0890862947809959
0.0,1.7451949265883497,-0.731311198726741,0.2772499350782481,-0.3136714119767494,-1.2234725205934724,-0.7127907932351146,0.05327352738772883,2.183637163051343,0.6667237675779727,3.2905818121091817
1.0,-1.3120250148363994,0.44796023991026346,-1.1027424760384388,-0.9818035890993687,-0.7583742647662914,-1.3613963645634688,0.3279238496959504,-1.277265577849041,0.32145699233262,-0.300315551461632
0.0,0.012770293114325218,-1.0434712854247716,0.8599133975497381,0.09748685086793935,-0.4793153112699829,-1.066575650323308,-0.8622275469730097,-0.43314295811723996,0.6667237675779727,3.5018110687898174
0.0,0.9299362755417501,-1.2168935558125664,-0.5814120096165792,0.7039452885638553,-2.01413955549968,-0.5948625075390502,-0.1298266874844189,-0.43314295811723996,0.6667237675779727,-0.5115448081422681
0.0,0.3184922872568002,-1.2168935558125664,2.1172398165671638,2.009372773095742,-2.24668868341327,-1.066575650323308,-0.8622275469730097,-0.7707920060099603,0.6667237675779727,0.7558307319415485
0.0,0.012770293114325218,-0.9394179231920948,0.9825793896489992,0.36473972171698704,-0.4793153112699829,-0.8896832217792112,-0.6791273321008621,0.6642164475341015,0.06250691089860547,0.3333722185802763
0.0,1.031843606922575,-1.2168935558125664,-1.593406444435483,-1.7321674187909257,-0.7583742647662914,0.8792410636617546,-1.5946284064616005,-1.6149146257417615,0.6667237675779727,0.5446014752609124
0.0,-1.0063030206939245,1.2110182296165606,-0.7040780017158403,-0.6939928051080866,0.2183320724707885,0.6433844922696258,-0.9537776544090836,-0.9396165299563206,-1.3185601900828052,2.6568940420672735
0.0,-0.19104436964732474,-0.07230657125312087,-0.18274753529398086,1.9785359033823904,0.8694696306288419,-0.3000417932988893,2.1589259984174274,3.618645616595405,0.6667237675779727,-0.300315551461632
1.0,-0.5986736951706246,-0.6966267446491821,0.1852504410038023,-0.9818035890993687,-1.3164921717589086,-0.18211350760282494,0.8772244943123936,-1.6149146257417615,0.40777368614395815,-0.5115448081422681
0.0,-0.2929517010281497,-0.731311198726741,0.15458394297898703,-0.03613958455658451,-1.549041299672499,-1.0076115074752756,3.623727717394609,-0.011081648251339405,0.6667237675779727,-0.300315551461632
1.0,-0.3948590324089747,0.8641736888409709,0.3692494291526939,-0.03613958455658451,0.03229277013991615,-0.06418522190676054,0.602574172004172,0.49539192358774126,0.40777368614395815,-0.300315551461632
1.0,-0.9043956893130995,1.488493862237032,-0.5200790135669487,-0.8687350668170792,-0.20025635777367432,-0.6538266503870824,0.6941242794402458,-1.1084410539026808,0.6667237675779727,-0.5115448081422681
1.0,-0.3948590324089747,0.44796023991026346,-0.18274753529398086,-0.23143975940781167,0.91597945621156,1.2330259207499477,0.23637374225987653,1.0018654954268218,-0.023809782912732707,0.1221429618996402
0.0,0.624214281399275,0.20516906136735077,0.24658343705343283,0.47780824399927646,0.5904106771325333,0.407527920877497,1.4265251389288367,2.605698472917244,0.6667237675779727,-0.0890862947809959
0.0,-1.3120250148363994,-1.2168935558125664,-0.3974130214676877,-0.6323190656813832,-1.0839430438453181,-1.12553979317134,0.1448236348238027,0.1577428756950208,0.32145699233262,-0.5115448081422681
0.0,-1.1082103520747495,0.2745379695224687,0.24658343705343283,0.786176941132793,-0.2932760089391105,-0.3000417932988893,2.1589259984174274,-0.011081648251339405,0.4940903799552963,0.3333722185802763
1.0,-0.19104436964732474,0.4132757858327045,0.4305824252023244,-0.15948706340999114,-0.15374653219095624,-0.3590059361469215,0.9687746017484674,-1.0240287919295006,0.40777368614395815,-0.300315551461632
0.0,1.2356582696842249,-0.4538355661062694,7.483876970909835,1.8963042508134527,1.5671170143696131,-0.5948625075390502,-1.5946284064616005,0.0733306137218407,0.6667237675779727,0.1221429618996402
1.0,-1.2101176834555745,-0.2804132957184746,-1.5320734483858525,-1.4135197650862918,-0.7583742647662914,-1.2434680788674044,0.05327352738772883,0.32656739964138104,0.2351402985212818,2.4456647853866373
1.0,-0.5986736951706246,-0.10699102533067983,0.0012514528549107207,-1.6088199399375192,1.1485285841251505,1.940595634926334,2.708226643033871,-1.6993268877149414,0.4940903799552963,-0.300315551461632
0.0,0.7261216127801,-0.800680106881859,-0.550745511591764,-0.714550718250321,-1.8281002531688075,-1.5972529359555976,1.5180752463649105,1.1706900193731822,0.6667237675779727,-0.300315551461632
0.0,0.624214281399275,-1.0434712854247716,0.8599133975497381,-0.14920810683887392,-0.6653546136008552,-0.4179700789949537,1.7011754612370582,0.9174532334536417,0.6667237675779727,-0.0890862947809959
0.0,1.7451949265883497,-1.1475246476574485,0.2772499350782481,0.7656190279905586,-1.6885707764206532,-0.3000417932988893,0.3279238496959504,0.32656739964138104,0.6667237675779727,0.3333722185802763
0.0,-0.2929517010281497,-1.1475246476574485,-0.36674652344287245,-0.01558167141435007,-1.595551125255217,-0.3000417932988893,1.4265251389288367,-0.5175552200904201,0.40777368614395815,1.3895185019834568
0.0,0.7261216127801,-1.2168935558125664,0.1852504410038023,0.4161345045725731,-0.7583742647662914,-0.005221079058728346,0.6941242794402458,1.3395145433195423,-0.9732934148374526,-0.5115448081422681
0.0,0.7261216127801,0.23985351544490974,1.7185753422445655,-0.807061327390376,-0.2932760089391105,-0.005221079058728346,-0.03827658004834503,-1.5305023637685813,0.6667237675779727,0.5446014752609124
1.0,0.9299362755417501,-1.2168935558125664,0.1852504410038023,0.13860267715240823,-1.3164921717589086,-0.005221079058728346,0.3279238496959504,1.0018654954268218,0.6667237675779727,-0.300315551461632
0.0,1.1337509383034,-1.0087868313472126,-0.5814120096165792,-0.15948706340999114,0.4043713748016609,0.11270720663733604,-0.22137679492049275,0.7486287095072816,0.6667237675779727,-0.5115448081422681
1.0,-1.2101176834555745,-1.0434712854247716,-0.6120785076413946,1.444030161684295,0.7764499794634057,-1.066575650323308,-1.5030782990255267,-1.1084410539026808,-2.181727128196187,0.7558307319415485
0.0,1.4394729324458748,-0.9394179231920948,0.9212463935993687,-0.14920810683887392,-0.15374653219095624,-1.2434680788674044,0.4194739571320243,0.49539192358774126,0.6667237675779727,2.4456647853866373
1.0,0.7261216127801,-1.1128401935798895,1.9639073264430875,2.430809992511548,-0.7583742647662914,-1.4203605074115009,-0.40447700979264045,1.2551022813463621,-0.2827598643467472,2.6568940420672735
0.0,0.012770293114325218,-0.4538355661062694,0.5839149153264007,0.7964558977039102,-1.0374332182626,-0.8896832217792112,2.982876965342092,-1.0240287919295006,0.6667237675779727,0.5446014752609124
0.0,-0.08913703826649975,0.4132757858327045,1.8105748363190113,2.1224412953780316,-0.2932760089391105,-1.0076115074752756,2.0673758909813538,1.7615758531854429,0.6667237675779727,-0.300315551461632
0.0,0.21658495587597518,-1.1128401935798895,-0.7654109977654708,-0.04641854112770173,-1.0839430438453181,-0.12314936475479273,-0.9537776544090836,-0.9396165299563206,-0.023809782912732707,0.3333722185802763
1.0,2.050916920730825,-1.1822091017350074,0.33858293112787863,-0.6734348919658522,0.5439008515498152,1.350954206446012,-0.22137679492049275,-0.6863797440367803,0.6667237675779727,0.9670599886221847
0.0,-0.3948590324089747,-0.002937663098002965,-1.2254084681376998,0.6833873754216209,0.5439008515498152,-0.5948625075390502,-0.8622275469730097,-1.1084410539026808,-0.3690765581580854,0.3333722185802763
1.0,-0.7005810265514496,-0.8700490150369768,-0.21341403331879613,3.078384256491933,-1.3164921717589086,-1.184503936019372,5.180079543807865,6.488662523683528,0.5804070737666345,-0.5115448081422681
0.0,0.9299362755417501,-1.0781557395023307,0.4305824252023244,1.207614160548599,-1.1769626950107543,-1.12553979317134,3.16597718021424,3.196584306729504,0.6667237675779727,-0.300315551461632
1.0,0.42039961863762515,-1.1128401935798895,0.3079164331030634,0.6628294622793864,-2.1071592066651164,-0.6538266503870824,1.0603247091845414,2.3524616869977035,0.14882360470994363,2.4456647853866373
